claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0043-C030,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,김기문 회장은 “국회는 경제와 민생 입법에 매진해 주고 정부는 흔들림 없이 경제정책을 펼쳐달라. 우리 경제인들도 다시 뛰는 대한민국을 위해 최선을 다하겠다”고 했다.,경제 단체장들은 이날 한목소리로 “경제가 어려운 만큼 정부와 정치권이 대내외 상황 안정에 힘써달라”고 주문했다.,"참석자들은 또한 행사에 앞서 전남 무안공항 제주항공 여객기 사고 희생자들을 위한 묵념의 시간을 가졌고, 모두 근조 리본을 착용했다.",False,"현재 문장은 경제 상황에 대한 요청 및 다짐을 담고 있으며, 구체적인 수치나 통계적 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C031,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,류진 한경협 회장도 “예전과 달리 무거운 마음으로 새해를 맞이하고 있다”면서 “어려울 때일수록 경제인들이 힘을 모아 노력해야 한다”고 했다.,김기문 회장은 “국회는 경제와 민생 입법에 매진해 주고 정부는 흔들림 없이 경제정책을 펼쳐달라. 우리 경제인들도 다시 뛰는 대한민국을 위해 최선을 다하겠다”고 했다.,경제 단체장들은 이날 한목소리로 “경제가 어려운 만큼 정부와 정치권이 대내외 상황 안정에 힘써달라”고 주문했다.,False,"현재 문장은 단순한 의견 표현 및 격려 발언으로, 구체적인 수치나 통계적 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C032,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,어려울수록 다 같이 힘을 모으자는 다짐과 당부도 이어졌다.,류진 한경협 회장도 “예전과 달리 무거운 마음으로 새해를 맞이하고 있다”면서 “어려울 때일수록 경제인들이 힘을 모아 노력해야 한다”고 했다.,김기문 회장은 “국회는 경제와 민생 입법에 매진해 주고 정부는 흔들림 없이 경제정책을 펼쳐달라. 우리 경제인들도 다시 뛰는 대한민국을 위해 최선을 다하겠다”고 했다.,False,"현재 문장은 단순한 의견 표현 및 다짐으로서, 구체적인 수치나 통계적 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C033,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,손경식 경총 회장은 “연말 비상계엄과 탄핵 정국에 따른 정치적 혼란으로 기업들 불안감도 높아진 상황”이라면서 “이럴 때일수록 중소기업인들과 함께 모든 경제주체가 힘을 모아 각자 본연의 역할을 해달라”고 했다.,어려울수록 다 같이 힘을 모으자는 다짐과 당부도 이어졌다.,류진 한경협 회장도 “예전과 달리 무거운 마음으로 새해를 맞이하고 있다”면서 “어려울 때일수록 경제인들이 힘을 모아 노력해야 한다”고 했다.,False,"현재 문장은 경제적 어려움 속에서 각 경제 주체들이 협력하여 대응하자는 의견을 제시하고 있으며, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C034,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,"최진식 중견련 회장은 “국가가 어려울 때 국난을 극복한 것은 민초였고, 이젠 기업이 그 역할을 대신해야 하지 않나 생각한다”면서 “중소기업과 기업인들이 지금까지 했던 대로 가면 항산(恒産)과 항심(恒心)이 있지 않을까 한다”고 했다.",손경식 경총 회장은 “연말 비상계엄과 탄핵 정국에 따른 정치적 혼란으로 기업들 불안감도 높아진 상황”이라면서 “이럴 때일수록 중소기업인들과 함께 모든 경제주체가 힘을 모아 각자 본연의 역할을 해달라”고 했다.,어려울수록 다 같이 힘을 모으자는 다짐과 당부도 이어졌다.,False,"현재 문장은 국가와 기업의 역할에 대한 의견을 표현하고 있으며, 구체적인 수치나 통계적인 변화를 언급하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C035,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,"최 권한대행은 기업인들 호소에 “국회와 긴밀히 소통해 중소기업과 소상공인에 대해 과감한 지원 방안을 적극 강구하고 중소기업, 소상공인이 경제활동에 전념하도록 총력을 다하겠다”고 화답했다.","최진식 중견련 회장은 “국가가 어려울 때 국난을 극복한 것은 민초였고, 이젠 기업이 그 역할을 대신해야 하지 않나 생각한다”면서 “중소기업과 기업인들이 지금까지 했던 대로 가면 항산(恒産)과 항심(恒心)이 있지 않을까 한다”고 했다.",손경식 경총 회장은 “연말 비상계엄과 탄핵 정국에 따른 정치적 혼란으로 기업들 불안감도 높아진 상황”이라면서 “이럴 때일수록 중소기업인들과 함께 모든 경제주체가 힘을 모아 각자 본연의 역할을 해달라”고 했다.,False,현재 문장은 정부의 지원 방안에 대한 약속이므로 수치나 통계적인 변화를 주장하지 않는다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C036,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,우원식 국회의장도 “경제 어려움에 정치적 불안이 설상가상으로 겹쳐 정말 마음이 편치 않다”며 “국회와 정부가 힘을 모아서 빠르게 국정을 안정시키고 최선을 다해 경제가 빠르게 안정되도록 뒷받침하겠다”고 했다.,"최 권한대행은 기업인들 호소에 “국회와 긴밀히 소통해 중소기업과 소상공인에 대해 과감한 지원 방안을 적극 강구하고 중소기업, 소상공인이 경제활동에 전념하도록 총력을 다하겠다”고 화답했다.","최진식 중견련 회장은 “국가가 어려울 때 국난을 극복한 것은 민초였고, 이젠 기업이 그 역할을 대신해야 하지 않나 생각한다”면서 “중소기업과 기업인들이 지금까지 했던 대로 가면 항산(恒産)과 항심(恒心)이 있지 않을까 한다”고 했다.",False,"현재 문장은 단순한 의견 표명으로, 구체적인 수치나 통계적 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C037,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,☞대한상공회의소 대한상공회의소는 1884년 한성상업회의소를 모태로 한 국내 최고(最古) 법정 경제 단체다.,우원식 국회의장도 “경제 어려움에 정치적 불안이 설상가상으로 겹쳐 정말 마음이 편치 않다”며 “국회와 정부가 힘을 모아서 빠르게 국정을 안정시키고 최선을 다해 경제가 빠르게 안정되도록 뒷받침하겠다”고 했다.,"최 권한대행은 기업인들 호소에 “국회와 긴밀히 소통해 중소기업과 소상공인에 대해 과감한 지원 방안을 적극 강구하고 중소기업, 소상공인이 경제활동에 전념하도록 총력을 다하겠다”고 화답했다.",False,"현재 문장은 대한상공회의소의 역사와 설립 배경에 대한 설명이므로, 수치나 통계적인 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C038,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,"전국 73개 지역 상공회의소를 바탕으로 대기업, 중소·중견기업을 아우르는 19만 회원사를 두고 있다.",☞대한상공회의소 대한상공회의소는 1884년 한성상업회의소를 모태로 한 국내 최고(最古) 법정 경제 단체다.,우원식 국회의장도 “경제 어려움에 정치적 불안이 설상가상으로 겹쳐 정말 마음이 편치 않다”며 “국회와 정부가 힘을 모아서 빠르게 국정을 안정시키고 최선을 다해 경제가 빠르게 안정되도록 뒷받침하겠다”고 했다.,False,"현재 문장은 전국 73개 지역 상공회의소와 관련된 정보 및 회원사 수를 제공하는 내용으로, 이는 특정한 수치나 비율 등의 변화를 주장하는 것이 아니므로 KOSIS를 통해 검증할 필요가 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C039,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,☞중소기업중앙회 중소기업중앙회는 1962년 설립된 법정 단체.,"전국 73개 지역 상공회의소를 바탕으로 대기업, 중소·중견기업을 아우르는 19만 회원사를 두고 있다.",☞대한상공회의소 대한상공회의소는 1884년 한성상업회의소를 모태로 한 국내 최고(最古) 법정 경제 단체다.,False,"현재 문장은 중소기업중앙회가 언제 설립되었는지에 대한 단순한 역사적 사실을 언급하고 있으며, 이는 수치나 통계적인 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C040,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,"업종별로 조직된 각종 협동조합의 연합체로, 국내 기업 수의 99.9%를 차지하는 전국 800만여 중소기업 목소리를 대변한다.",☞중소기업중앙회 중소기업중앙회는 1962년 설립된 법정 단체.,"전국 73개 지역 상공회의소를 바탕으로 대기업, 중소·중견기업을 아우르는 19만 회원사를 두고 있다.",False,"현재 문장은 중소기업중앙회가 전국 800만여 중소기업의 목소리를 대변한다는 설명으로, 이는 단순한 정보 제공이지 수치나 비율 등의 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0043-C041,A0043,“불확실성 공포 가늠조차 못 해… 경제 위해 협치해달라”,2025-01-04,https://www.chosun.com/economy/industry-company/2025/01/04/7MO4R7LTQVE7XDFEVL3KATGUAM,946개 조합 및 단체가 회원사다.,"업종별로 조직된 각종 협동조합의 연합체로, 국내 기업 수의 99.9%를 차지하는 전국 800만여 중소기업 목소리를 대변한다.",☞중소기업중앙회 중소기업중앙회는 1962년 설립된 법정 단체.,False,"현재 문장은 중소기업중앙회의 회원사 수를 언급하고 있으며, 이는 특정한 통계적 변화나 비교를 포함하지 않는 단순한 정보 제공이므로 KOSIS 통계로 검증할 필요가 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0044-C001,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,,,False,개인의 기부 금액이므로 KOSIS에서 검증할 수 있는 내용이 아닙니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0044-C002,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,4일(현지시각) 미국 정치전문매체 악시오스는 관련 소식통을 인용해 “쿡은 이달 20일로 예정된 트럼프 당선인의 취임식 준비를 위해 100만달러를 기부할 예정”이라고 보도했다.,팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,,False,"기사의 현재 문장은 팀 쿡이 트럼프 당선인의 취임식을 위해 100만 달러를 기부한다는 내용으로, 이는 특정 개인의 기부 행위에 대한 정보이지 국가집계 통계나 KOSIS에서 검증 가능한 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0044-C003,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,이는 트럼프 당선인과 쿡이 맺어온 오랜 협력 관계의 연장선상으로 해석된다고 매체는 전했다.,4일(현지시각) 미국 정치전문매체 악시오스는 관련 소식통을 인용해 “쿡은 이달 20일로 예정된 트럼프 당선인의 취임식 준비를 위해 100만달러를 기부할 예정”이라고 보도했다.,팀 쿡 애플 최고경영자(CEO)가 도널드 트럼프 미국 대통령 당선인의 취임위원회에 개인 자격으로 100만 달러(약 14억7000만원)를 기부하기로 했다.,False,"현재 문장은 트럼프 당선인과 쿡의 협력 관계에 대한 해석이므로, 수치나 통계적인 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0044-C004,A0044,"팀쿡도 100만달러 쾌척... 美재계, 트럼프 취임식에 찬조 이어져",2025-01-04,https://www.chosun.com/economy/int_economy/2025/01/04/TBQG2RWUCZCOPEERSCDI2PWTHU,"소식통은 “앨라배마 출신인 쿡은 취임식은 위대한 미국 전통이라고 생각하며, 화합의 정신으로 취임식에 기부한다”고 전했다.",이는 트럼프 당선인과 쿡이 맺어온 오랜 협력 관계의 연장선상으로 해석된다고 매체는 전했다.,4일(현지시각) 미국 정치전문매체 악시오스는 관련 소식통을 인용해 “쿡은 이달 20일로 예정된 트럼프 당선인의 취임식 준비를 위해 100만달러를 기부할 예정”이라고 보도했다.,False,"현재 문장은 앨라배마 출신인 쿡이 취임식에 기부한다는 내용으로, 단순한 의견 및 평가이므로 KOSIS 통계로 검증할 필요가 없다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
